drugbank_id,gene_symbol
DB07430,MAPKAPK2
DB07431,MAPKAPK2
DB07431,CDK2deltaT
DB07437,UPP1
DB07440,F2
DB07441,IGHG1
DB07443,DHODH
DB07444,DAPK1
DB07446,MMP12
DB07449,PADI4
DB07450,AKR1B1
DB07453,CYP1A2
DB07454,AR
DB07455,GRIA2
DB07456,PDPK1
DB07457,PDPK1
DB07459,MAPK14
DB07460,PTK2
DB07461,F2
DB07462,COMT
DB07465,DPP4
DB07467,CA2
DB07471,CDK2deltaT
DB07474,IGF1R
DB07476,CA2
DB07477,CTSL
DB07479,POLB
DB07480,PTPN1
DB07482,DPP4
DB07485,ESRRG
DB07486,ITGAL
DB07491,PRSS1
DB07493,CDK2deltaT
DB07495,HSP90AA1
DB07497,PC
DB07498,AKR1B1
DB07501,CDK2deltaT
DB07502,HSP90AA1
DB07503,PIK3CG
DB07504,CDK2deltaT
DB07508,F2
DB07509,PPARG
DB07512,MAOB
DB07513,MAOB
DB07514,KDR
DB07515,F2
DB07517,ALB
DB07519,BACE1
DB07520,CTSS
DB07521,F2
DB07522,F2
DB07524,PIM1
DB07525,FGFR1
DB07527,F2
DB07528,KDR
DB07529,CDK2deltaT
DB07530,VDR
DB07531,CDK2deltaT
DB07533,CDK2deltaT
DB07534,CDK2deltaT
DB07535,BACE1
DB07537,KDR
DB07538,CDK2deltaT
DB07539,CDK2deltaT
DB07540,CDK2deltaT
DB07542,CTSD
DB07543,ADRB2
DB07544,BCAT1
DB07545,AURKA
DB07548,F2
DB07549,F2
DB07550,F2
DB07555,ACHE
DB07556,MMP12
DB07556,MMP1
DB07557,RXRA
DB07559,DHODH
DB07561,DHODH
DB07562,CDK2deltaT
DB07563,CTSK
DB07567,ESR1
DB07573,BACE1
DB07574,TUBB2B
DB07574,TUBA1A
DB07574,TUBA1C
DB07574,TUBA1B
DB07577,TYMS
DB07579,APCS
DB07580,APCS
DB07584,AKT1
DB07584,GSK3B
DB07585,AKT1
DB07585,GSK3B
DB07586,HDAC8
DB07587,CTSS
DB07589,CTSS
DB07592,CTSK
DB07593,CTSK
DB07594,HSP90AB1
DB07594,HSP90AA1
DB07595,CDK2deltaT
DB07596,CA2
DB07597,PNMT
DB07598,GRIA2
DB07601,HSP90AA1
DB07602,EGFR
DB07605,F10
DB07606,CDK2deltaT
DB07607,MAPK14
DB07609,CYP2A6
DB07612,CDK2deltaT
DB07617,CYP2A6
DB07618,CDK2deltaT
DB07619,HSD11B1
DB07621,CYP2A6
DB07622,CDK2deltaT
DB07623,CYP2A6
DB07624,HSD11B1
DB07625,PLAU
DB07626,PLAU
DB07627,CAPN1
DB07628,PKM2
DB07629,F10
DB07630,F10
DB07632,CA2
DB07633,ABO
DB07636,MT-CYB
DB07637,EPOR
DB07638,ESR1
DB07638,ESR2
DB07639,F2
DB07641,MAOA
DB07642,DCPS
DB07643,DCPS
DB07644,DCPS
DB07645,HBA1
DB07645,HBB
DB07646,DHODH
DB07647,CHEK1
DB07648,CHEK1
DB07651,PTPN1
DB07653,CHEK1
DB07654,CHEK1
DB07655,CHEK1
DB07658,F2
DB07659,F2
DB07660,F2
DB07662,SRC
DB07662,EGFR
DB07664,ABL2
DB07665,F2
DB07666,DPP4
DB07668,CTRB1
DB07672,IGHG1
DB07675,PPARG
DB07676,GSK3B
DB07678,ESR1
DB07680,CMA1
DB07681,BCHE
DB07683,MMP12
DB07684,PLAT
DB07685,CDK2deltaT
DB07686,CDK2deltaT
DB07687,CDK2deltaT
DB07688,CDK2deltaT
DB07691,PPARD
DB07692,PKM2
DB07693,TTR
DB07694,TTR
DB07695,TTR
DB07696,CASP3
DB07697,PKM2
DB07700,AKR1C3
DB07701,ACHE
DB07702,ESR2
DB07705,CYP51A1
DB07707,ESR1
DB07708,ESR1
DB07710,CA2
DB07711,ADA
DB07712,ESR1
DB07713,MMP8
DB07714,GSR
DB07715,CSNK2A1
DB07717,AR
DB07718,F2
DB07718,MIF
DB07719,PTPN1
DB07720,CHRNA7
DB07720,CHRNB2
DB07720,CHRNA2
DB07720,CHRNA4
DB07723,PPARG
DB07724,PPARA
DB07724,PPARD
DB07724,PPARG
DB07728,MAPKAPK2
DB07730,PTPN1
DB07731,CDK2deltaT
DB07733,CASP1
DB07734,BACE1
DB07735,BACE1
DB07736,BACE1
DB07737,BACE1
DB07738,BACE1
DB07739,PNMT
DB07741,F2
DB07742,CA2
DB07744,CASP1
DB07746,METAP2
DB07747,PNMT
DB07749,CTRB1
DB07750,CDK2deltaT
DB07751,CDK2deltaT
DB07753,TTR
DB07754,FOLH1
DB07755,CDK2deltaT
DB07756,ACHE
DB07757,ESR2
DB07761,CDK2deltaT
DB07763,MT-CYB
DB07763,UQCRC1
DB07764,IGHG1
DB07768,AKR1C1
DB07768,AKR1C2
DB07769,AR
DB07771,FNTA
DB07771,FNTB
DB07772,MMP8
DB07775,TTR
DB07776,CYP1B1
DB07778,MT-CYB
DB07778,UQCRC1
DB07779,DPP4
DB07780,FNTA
DB07780,FNTB
DB07780,FDPS
DB07783,ADA
DB07785,ADA
DB07786,ADA
DB07787,PARP1
DB07788,MAPK1
DB07790,CDK2deltaT
DB07791,CDK2deltaT
DB07792,PYGM
DB07793,PYGM
DB07794,MAPK1
DB07795,CDK6
DB07796,F2
DB07798,PNMT
DB07800,F10
DB07801,AURKA
DB07802,CSNK2A1
DB07804,F10
DB07807,PYGM
DB07809,F2
DB07811,MAPK14
DB07812,AKT2
DB07812,GSK3B
DB07816,IGHG1
DB07821,CES1
DB07821,PLA2G7
DB07827,MMP13
DB07829,MAPK14
DB07830,DPP4
DB07831,ABL1
DB07832,MAPK14
DB07833,MAPK14
DB07834,MAPK14
DB07835,MAPK14
DB07839,CTSS
DB07840,FGFR1
DB07841,FNTA
DB07841,PGGT1B
DB07841,FNTB
DB07841,FDPS
DB07842,PPARG
DB07843,F10
DB07844,F10
DB07846,ACHE
DB07847,F10
DB07848,F10
DB07849,GSTP1
DB07851,DPP4
DB07852,CDK2deltaT
DB07859,AKT2
DB07859,GSK3B
DB07863,PPARG
DB07863,RXRA
DB07866,HSD11B1
DB07870,ACACB
DB07872,F10
DB07874,BACE1
DB07875,F10
DB07876,ROCK1
DB07877,HSP90AB1
DB07877,HSP90AA1
DB07878,CTSS
DB07879,HDAC4
DB07881,IGHG1
DB07883,IGHG1
DB07887,F11
DB07888,MIF
DB07889,CDK2deltaT
DB07895,FNTB
DB07895,FNTA
DB07897,F2
DB07899,CTRB1
DB07900,MMP8
DB07905,MAPK1
DB07906,PNMT
DB07909,IGHG1
DB07913,CTSF
DB07916,CASP1
DB07919,MAOA
DB07920,MMP12
DB07921,MMP12
DB07922,MMP12
DB07926,MMP1
DB07929,RXRB
DB07931,AKR1C1
DB07931,ESR1
DB07931,NR1I2
DB07932,ESR1
DB07933,ESR2
DB07933,ESR1
DB07934,F2
DB07936,CDK2deltaT
DB07940,BCHE
DB07941,MAPK14
DB07942,MAPK14
DB07943,MAPK14
DB07944,F2
DB07945,FABP4
DB07946,F2
DB07947,AKT2
DB07947,GSK3B
DB07949,PYGM
DB07950,CCBL1
DB07954,PDE5A
DB07954,PDE3B
DB07954,PDE7A
DB07954,PDE4D
DB07954,PDE9A
DB07954,PDE2A
DB07959,CHEK1
DB07960,NEU2
DB07962,TTR
DB07963,TTR
DB07965,CTSK
DB07966,SRC
DB07967,CTSK
DB07968,PYGL
DB07969,MET
DB07973,F10
DB07974,F10
DB07975,DHODH
DB07976,DHODH
DB07977,DHODH
DB07978,DHODH
DB07981,PTGS1
DB07982,CDK2deltaT
DB07983,PTGS1
DB07984,PTGS1
DB07985,PRSS1
DB07986,MMP3
DB07987,MMP3
DB07988,MMP3
DB07991,ESR1
DB07992,ALB
DB07993,BACE1
DB07994,BACE1
DB07999,AKR1B1
DB08000,AKR1B1
DB08001,PTPN1
DB08003,PTPN1
DB08005,MAPK10
DB08006,DHODH
DB08008,DHODH
DB08010,MAPK10
DB08011,MAPK10
DB08015,MAPK10
DB08018,NOS1
DB08018,NOS3
DB08019,NOS1
DB08019,NOS3
DB08020,ESR2
DB08020,ESR1
DB08021,MAPK10
DB08022,PIM1
DB08023,MAPK10
DB08024,DPP4
DB08025,MAPK10
DB08026,MAPK10
DB08028,MMP8
DB08029,MMP3
DB08030,MMP3
DB08032,KIF11
DB08033,KIF11
DB08035,AR
DB08037,KIF11
DB08039,CALM1
DB08040,LTA4H
DB08042,KDR
DB08043,ABL1
DB08044,DPP4
DB08045,HSP90AB1
DB08046,CA2
DB08047,ESR1
DB08048,ESR1
DB08049,COMT
DB08051,DPP4
DB08052,SRC
DB08053,SRC
DB08054,SRC
DB08055,LCK
DB08056,LCK
DB08057,LCK
DB08059,PIK3CG
DB08059,PIK3R1
DB08059,PIK3CA
DB08060,AGXT
DB08061,F2
DB08062,F2
DB08063,RXRA
DB08064,MAPK14
DB08065,AURKA
DB08066,AURKA
DB08066,CDK2deltaT
DB08067,JAK2
DB08068,MAPK14
DB08072,PLAU
DB08073,AKT2
DB08073,GSK3B
DB08077,HBA1
DB08077,HBB
DB08078,PPARD
DB08080,ACTA1
DB08082,MAOB
DB08083,CA2
DB08084,AKR1B1
DB08085,THRB
DB08087,AR
DB08088,AR
DB08089,AR
DB08091,MAPK14
DB08092,MAPK14
DB08093,MAPK14
DB08094,CDK2deltaT
DB08095,MAPK14
DB08096,MAPK14
DB08097,MAPK14
DB08098,AKR1B1
DB08099,REN
DB08100,TTR
DB08101,TTR
DB08102,TTR
DB08103,TTR
DB08104,TTR
DB08118,GCK
DB08119,CTRB1
DB08121,PPARG
DB08122,CDK2deltaT
DB08123,CDK2deltaT
DB08124,CDK2deltaT
DB08125,CDK2deltaT
DB08126,CDK2deltaT
DB08127,CRABP2
DB08128,PNMT
DB08129,PNMT
DB08130,MAP2K1
DB08132,CDK2deltaT
DB08133,CDK2deltaT
DB08134,CDK2deltaT
DB08135,CDK2deltaT
DB08136,CDK2deltaT
DB08137,CDK2deltaT
DB08138,CDK2deltaT
DB08139,CDK2deltaT
DB08140,CDK2deltaT
DB08141,CDK2deltaT
DB08142,CDK2deltaT
DB08143,F10
DB08147,PTPN1
DB08151,PYGM
DB08152,F2
DB08153,HSP90AB1
DB08155,CA1
DB08155,CA2
DB08156,CA1
DB08156,CA2
DB08157,CA1
DB08157,CA2
DB08159,TOP1
DB08162,ROCK1
DB08163,AMD1
DB08164,DPP4
DB08165,CA2
DB08166,PIM1
DB08167,ACHE
DB08168,PPIF
DB08168,HDAC8
DB08169,DHODH
DB08172,DHODH
DB08173,F10
DB08174,F10
DB08175,RXRB
DB08176,MAOB
DB08178,CDK2deltaT
DB08179,GLO1
DB08180,FNTA
DB08180,PGGT1B
DB08182,CDK2deltaT
DB08184,PRSS1
DB08186,PCAF
DB08187,F2
DB08190,NQO2
DB08192,SRC
DB08194,HSP90AA1
DB08195,CTSS
DB08197,HSP90AA1
DB08198,KIF11
DB08200,BCHE
DB08201,BCHE
DB08202,CA2
DB08205,TTR
DB08206,TTR
DB08207,TTR
DB08208,MAP2K1
DB08210,GCK
DB08213,CASP3
DB08214,NOS2A
DB08217,EIF4E
DB08218,CDK2deltaT
DB08219,CDK2deltaT
DB08220,NR1H4
DB08221,TEK
DB08222,PNLIP
DB08224,CES1
DB08228,NQO2
DB08229,CASP3
DB08230,PIM1
DB08231,CALM1
DB08231,ABL1
DB08231,FKBP1A
DB08231,PPP3R1
DB08231,TRAPPC3
DB08231,INS
DB08231,GM2A
DB08231,TLR4
DB08231,PPARA
DB08231,ALB
DB08232,F7
DB08232,F3
DB08233,CDK2deltaT
DB08234,DHFR
DB08238,FGF1
DB08239,KIF11
DB08240,ALDOA
DB08241,CDK2deltaT
DB08242,MAPK14
DB08244,KIF11
DB08246,KIF11
DB08247,CDK2deltaT
DB08248,CDK2deltaT
DB08249,DHODH
DB08250,KIF11
DB08251,CASP3
DB08254,F2
DB08254,PRSS1
DB08256,EPHX2
DB08257,EPHX2
DB08258,EPHX2
DB08259,EPHX2
DB08262,HBA1
DB08262,HBB
DB08263,HIF1AN
DB08270,CTSK
DB08271,MMP12
DB08271,MMP3
DB08277,HSD11B1
DB08280,HSD11B1
DB08283,GBA
DB08285,CDK2deltaT
DB08287,CTSK
DB08291,PCAF
DB08292,HSP90AB1
DB08293,HSP90AB1
DB08294,IGHG1
DB08296,IGHG1
DB08299,PDE4A
DB08299,PDE4B
DB08299,PDE4D
DB08300,PIK3CG
DB08301,CA2
DB08302,PPARG
DB08303,GRIA2
DB08304,GRIA2
DB08305,GRIA2
DB08309,CDK2deltaT
DB08312,CDK2deltaT
DB08320,ESR1
DB08321,MAN2A1
DB08322,PYGM
DB08329,CA2
DB08330,MT-CYB
DB08330,UQCRC1
DB08332,IGHG1
DB08333,MIF
DB08334,MIF
DB08335,MIF
DB08338,CSNK2A1
DB08339,ABL1
DB08340,CSNK2A1
DB08341,PTK2B
DB08342,TRAPPC3
DB08345,CSNK2A1
DB08346,HSP90AB1
DB08347,ADRB1
DB08349,MAPK14
DB08350,ABL1
DB08351,MAPK14
DB08352,MAPK14
DB08353,CSNK2A1
DB08354,CSNK2A1
DB08355,CDK2deltaT
DB08357,ACHE
DB08358,MAPKAPK2
DB08360,CSNK2A1
DB08361,SYK
DB08362,CSNK2A1
DB08363,TP53
DB08365,WEE1
DB08370,GSTP1
DB08371,PTPN1
DB08371,YARS
DB08374,CTRB1
DB08377,IGHG1
DB08382,DPP4
DB08383,PDE10A
DB08384,PDE10A
DB08385,FAAH
DB08386,PDE10A
DB08387,PDE10A
DB08388,MMP13
DB08389,PDE10A
DB08391,PDE10A
DB08392,CHEK1
DB08393,CHEK1
DB08394,IGHG1
DB08395,MAPK14
DB08397,PTPN1
DB08398,ESR1
DB08400,FAAH
DB08402,PPARG
DB08402,RXRA
DB08403,MMP1
DB08403,MMP8
DB08406,DHFR
DB08409,IGHG1
DB08410,IGHG1
DB08411,IGHG1
DB08412,IGHG1
DB08416,CA2
DB08418,CA2
DB08420,PRSS1
DB08422,F2
DB08423,MAPK14
DB08424,MAPK14
DB08426,F10
DB08429,DPP4
DB08435,PPARG
DB08436,HSP90AA1
DB08439,PTGS2
DB08439,LTF
DB08439,CYP3A4
DB08439,CYP2C9
DB08441,CDK2deltaT
DB08442,HSP90AA1
DB08443,HSP90AA1
DB08445,DPP4
DB08448,DHFR
DB08449,AKR1B1
DB08453,MT-CYB
DB08453,UQCRC1
DB08455,CRABP2
DB08461,AR
DB08462,SRC
DB08463,CDK2deltaT
DB08464,HSP90AB1
DB08464,HSP90B1
DB08465,HSP90AB1
DB08465,HSP90B1
DB08466,LTA4H
DB08467,CRABP2
DB08473,CSNK2A1
DB08476,MMP8
DB08478,TYMS
DB08479,TYMS
DB08480,MAOB
DB08482,MMP1
DB08484,FBP1
DB08486,HBA1
DB08486,HBB
DB08487,F10
DB08488,F10
DB08490,MMP13
DB08491,MMP1
DB08492,ALOX15
DB08495,F10
DB08497,CASP3
DB08498,CASP3
DB08499,CASP3
DB08500,PYGM
DB08502,CYP3A4
DB08503,PYGM
DB08504,DPP4
DB08507,MMP3
DB08513,MAPK1
DB08513,INSR
DB08513,IRS1
DB08515,PSMB1
DB08515,PSMB2
DB08515,PSMB5
DB08516,MAOB
DB08519,KDR
DB08520,FKBP1A
DB08521,MAPK14
DB08521,MAPK1
DB08522,MAPK14
DB08527,CDK2deltaT
DB08530,DPP4
DB08531,CDK2deltaT
DB08532,CDK2deltaT
DB08533,CDK2deltaT
DB08534,CDK2deltaT
DB08535,CDK2deltaT
DB08536,CDK2deltaT
DB08537,CDK2deltaT
DB08538,CDK2deltaT
DB08539,CDK2deltaT
DB08546,F2
DB08549,PTPN1
DB08550,PNMT
DB08553,BRAF
DB08555,MAPK10
DB08557,HSP90AA1
DB08558,ADRB1
DB08560,PPARG
DB08561,MMP13
DB08562,IGHG1
DB08564,SRC
DB08565,CTRB1
DB08566,CTRB1
DB08572,CDK2deltaT
DB08575,MME
DB08577,FGFR1
DB08583,ABL1
DB08584,MET
DB08588,DPP4
DB08591,PTPN1
DB08593,PTPN1
DB08594,CTSK
DB08595,ESR1
DB08596,RNASE1
DB08597,ACVR1
DB08597,FKBP1A
DB08599,MMP12
DB08601,RXRA
DB08602,PDE7A
DB08604,NR1I2
DB08604,AR
DB08604,PPARG
DB08604,TPO
DB08605,DECR1
DB08607,CYP2C8
DB08607,FABP4
DB08611,CTSS
DB08613,HDAC4
DB08615,ACHE
DB08617,YARS
DB08624,F2
DB08626,MME
DB08631,PNMT
DB08632,HBA1
DB08632,HBB
DB08633,METAP2
DB08642,DHFR
DB08643,MMP3
DB08645,CA2
DB08651,TOP2B
DB08654,PNMT
DB08658,BCHE
DB08659,CA2
DB08660,CSNK2A1
DB08661,RNASE1
DB08672,DPP4
DB08673,CDK2deltaT
DB08674,FNTA
DB08674,FNTB
DB08675,PTGIS
DB08676,FNTA
DB08676,FNTB
DB08677,CDK2deltaT
DB08683,CHEK1
DB08687,EGLN1
DB08687,HIF1A
DB08689,SDHA
DB08689,SDHB
DB08689,SDHD
DB08689,SDHC
DB08690,MT-CYB
DB08690,UQCRC1
DB08691,CLK1
DB08692,CTRB1
DB08693,CTRB1
DB08694,CDK2deltaT
DB08697,PLAU
DB08705,PIM1
DB08707,PIM1
DB08708,PIM1
DB08709,PIM1
DB08729,PDE5A
DB08730,MAPK14
DB08734,TYMS
DB08735,ALB
DB08736,ALB
DB08737,ESR1
DB08738,PREP
DB08739,PREP
DB08740,CTSD
DB08742,VDR
DB08743,DPP4
DB08744,NQO2
DB08745,F10
DB08746,F10
DB08749,BACE1
DB08750,NOS2A
DB08751,HRAS
DB08752,CTSS
DB08755,CTSS
DB08756,ROCK1
DB08760,PPARG
DB08763,PRSS1
DB08765,CA2
DB08765,MIF
DB08768,CDK2deltaT
DB08770,ADORA2A
DB08771,HSD11B1
DB08772,AKR1B1
DB08773,ESR1
DB08774,CHEK1
DB08775,CTSF
DB08776,CHEK1
DB08777,CHEK1
DB08778,CHEK1
DB08779,CHEK1
DB08780,CHEK1
DB08781,CHEK1
DB08782,CA2
DB08783,PTPN1
DB08786,HSP90AA1
DB08787,HSP90AA1
DB08788,HSP90AA1
DB08789,HSP90AA1
DB08791,MET
DB08794,GLUL
DB08795,SLC22A5
DB08795,SLC15A1
DB08795,SLC15A2
DB08798,CYP2C9
DB08799,HRH1
DB08800,HRH1
DB08801,HRH1
DB08801,CHRM2
DB08802,HRH1
DB08804,AR
DB08804,CYP19A1
DB08804,MAOB
DB08804,MAOA
DB08805,HRH2
DB08806,HRH2
DB08807,ADRB1
DB08807,ADRB2
DB08807,HTR1A
DB08807,HTR1B
DB08807,ADRB3
DB08808,ADRB1
DB08808,ADRB2
DB08808,ADRB3
DB08809,GSTZ1
DB08810,HTR1A
DB08810,HTR2A
DB08810,HTR4
DB08811,PDE4A
DB08811,PDE10A
DB08811,PDE3A
DB08811,PDE2A
DB08811,CYP3A4
DB08813,SERPINC1
DB08813,SELP
DB08813,FOS
DB08814,PTGS1
DB08814,NFKB1
DB08814,NOS2A
DB08814,PDE10A
DB08815,DRD2
DB08815,HTR2A
DB08815,HTR7
DB08815,HTR1A
DB08815,ADRA2C
DB08815,ADRA2A
DB08815,CYP3A4
DB08816,P2RY12
DB08816,CYP3A4
DB08816,CYP2D6
DB08816,CYP2C9
DB08816,ABCB1
DB08818,CD44
DB08818,ICAM1
DB08819,PTGFR
DB08819,PTGS2
DB08820,CFTR
DB08820,CYP3A4
DB08820,CYP3A5
DB08820,ALB
DB08820,ORM1
DB08820,ABCB1
DB08822,AGTR1
DB08824,SLC6A3
DB08827,MTTP
DB08827,CYP3A4
DB08827,ABCB1
DB08828,CYP2C9
DB08828,CYP3A4
DB08828,CYP2C8
DB08828,ALB
DB08828,ORM1
DB08828,ABCB1
DB08828,ABCG2
DB08830,SLC2A1
DB08831,SLC2A1
DB08834,SLC7A11
DB08835,FOLH1
DB08835,SLC36A1
DB08836,ACE
DB08836,SLC15A1
DB08837,CHRNA9
DB08837,KCNA1
DB08837,SLC22A4
DB08837,SLC22A5
DB08838,ADRA2C
DB08838,GRIN1
DB08838,KCNJ1
DB08838,CACNA1B
DB08842,SLC22A5
DB08844,PYGL
DB08844,hROAT1
DB08846,CA1
DB08846,CA2
DB08846,CA4
DB08846,CA9
DB08846,CA12
DB08846,CSNK2A1
DB08846,PRKCA
DB08846,PRKCB1
DB08846,SYK
DB08846,SQLE
DB08846,hROAT1
DB08846,SLC22A11
DB08847,SLC36A1
DB08848,SLC6A1
DB08860,HMGCR
DB08860,CYP2C9
DB08860,CYP2C8
DB08860,ALB
DB08860,ORM1
DB08860,SLCO1B1
DB08860,SLCO2B1
DB08860,ABCG2
DB08860,ABCB1
DB08860,ABCC2
DB08864,NR1I2
DB08864,CYP3A4
DB08864,CYP1A2
DB08864,ALB
DB08864,ABCB1
DB08864,ABCG2
DB08864,SLCO1B1
DB08865,ALK
DB08865,MET
DB08865,CYP3A4
DB08865,CYP3A5
DB08865,ABCB1
DB08867,PGR
DB08867,NR3C1
DB08867,AR
DB08867,CYP3A4
DB08867,CYP1A2
DB08867,ALB
DB08867,ORM1
DB08867,ABCB1
DB08868,EDG8
DB08868,HDAC1
DB08868,CYP2D6
DB08868,CYP3A4
DB08869,GHRHR
DB08870,TNFRSF8
DB08870,CYP3A4
DB08870,CYP3A5
DB08870,ABCB1
DB08871,BCL2
DB08871,TUBB1
DB08872,CACNA2D1
DB08872,CACNA2D2
DB08872,SLC5A6
DB08873,CYP3A4
DB08873,CYP3A5
DB08873,ABCB1
DB08874,ABCB1
DB08875,MET
DB08875,KDR
DB08875,RET
DB08875,CYP3A4
DB08875,CYP2C9
DB08877,JAK2
DB08877,CYP3A4
DB08878,DHFR
DB08878,SLC46A1
DB08879,TNFSF13B
DB08880,DHODH
DB08880,CYP2C8
DB08880,ABCG2
DB08881,BRAF
DB08881,CYP1A2
DB08881,CYP2D6
DB08881,CYP3A4
DB08881,ALB
DB08881,ORM1
DB08881,ABCC1
DB08881,ABCG2
DB08882,DPP4
DB08882,CYP3A4
DB08882,ABCB1
DB08883,GRIA1
DB08883,CYP3A4
DB08883,CYP3A5
DB08884,SLCO1B1
DB08884,ABCC3
DB08884,ABCC2
DB08884,ABCC4
DB08885,VEGF
DB08885,PGF
DB08888,FN1
DB08888,A2M
DB08888,SERPINF2
DB08889,PSMB5
DB08889,PSMB1
DB08889,PSMB2
DB08889,ABCB1
DB08890,GUCY2C
DB08891,GABBR1
DB08891,GABBR2
DB08892,GABBR1
DB08892,GABBR2
DB08892,SLC16A1
DB08893,ADRB3
DB08893,CYP3A4
DB08893,CYP2D6
DB08893,BCHE
DB08893,ALB
DB08893,ORM1
DB08893,ABCB1
DB08894,EPOR
DB08895,JAK2
DB08895,JAK3
DB08895,CYP3A4
DB08895,ALB
DB08896,FLT1
DB08896,KDR
DB08896,FLT4
DB08896,KIT
DB08896,PDGFRA
DB08896,PDGFRB
DB08896,FGFR1
DB08896,FGFR2
DB08896,TEK
DB08896,NTRK1
DB08896,EPHA2
DB08896,RAF1
DB08896,BRAF
DB08896,MAPK11
DB08896,ABL1
DB08896,RET
DB08896,CYP3A4
DB08896,CYP2C8
DB08896,CYP2C9
DB08896,ABCB1
DB08896,ABCG2
DB08897,CHRM1
DB08897,CHRM2
DB08897,CHRM3
DB08897,CHRM4
DB08897,CHRM5
DB08897,BCHE
DB08899,AR
DB08899,CYP2C8
DB08899,CYP3A4
DB08899,CYP2C9
DB08899,CYP2D6
DB08899,CYP3A5
DB08899,ALB
DB08899,ABCB1
DB08900,GLP2R
DB08901,ABL1
DB08901,KIT
DB08901,RET
DB08901,TEK
DB08901,FLT3
DB08901,FGFR1
DB08901,FGFR2
DB08901,FGFR3
DB08901,FGFR4
DB08901,LCK
DB08901,SRC
DB08901,KDR
DB08901,PDGFRA
DB08901,CYP3A4
DB08901,CYP2C8
DB08901,CYP2D6
DB08901,CYP3A5
DB08901,ABCB1
DB08901,ABCG2
DB08901,ABCB11
DB08903,CYP3A4
DB08904,TNF
DB08906,NR3C1
DB08906,CYP3A4
DB08906,ABCB1
DB08907,CYP3A4
DB08907,ALB
DB08907,ORM1
DB08907,ABCB1
DB08907,ABCC2
DB08909,PNLIP
DB08909,CYP3A4
DB08909,CYP1A2
DB08909,CYP2D6
DB08910,TNF
DB08910,PTGS2
DB08910,CYP1A2
DB08910,CYP3A4
DB08910,ABCB1
DB08911,MAP2K1
DB08911,CYP2C8
DB08911,CYP3A4
DB08912,BRAF
DB08912,RAF1
DB08912,CYP3A4
DB08912,CYP2C8
DB08912,ABCB1
DB08912,ABCG2
DB08912,SLCO1B1
DB08912,hROAT1
DB08915,PPARA
DB08915,PPARG
DB08916,EGFR
DB08916,ERBB2
DB08916,ABCB1
DB08916,ABCG2
DB08918,SLC6A4
DB08918,SLC6A2
DB08918,CYP3A4
DB08918,CYP2C8
DB08918,CYP2D6
DB08918,ABCB1
DB08922,HTR2A
DB08922,DRD2
DB08922,HTR1A
DB08922,HRH1
DB08922,DRD4
DB08922,ADRA1A
DB08922,CYP3A4
DB08922,CYP2D6
DB08922,CYP2C8
DB08927,HTR2A
DB08930,CYP3A4
DB08930,ABCB1
DB08930,ABCG2
DB08930,hROAT1
DB08931,CYP3A4
DB08931,CYP2C8
DB08931,ALB
DB08931,ORM1
DB08931,ABCG2
DB08932,EDNRA
DB08932,EDNRB
DB08932,CYP3A4
DB08932,ALB
DB08933,CYP3A4
DB08934,HINT1
DB08934,CMPK
DB08934,NME1
DB08934,ABCB1
DB08934,ABCG2
DB08935,MS4A1
DB08936,HRH1
DB08949,GPR109B
DB08949,GPR109A
DB08950,ADRA1A
DB08954,GRIN1
DB08954,GRIN2B
DB08964,PTGER2
DB08964,PTGER3
DB08996,ACHE
DB09006,PPARA
DB09006,PPARG
DB09006,PPARD
DB09013,ADRB1
DB09013,ADRB2
DB09014,HTR2C
DB09014,OPRS1
DB09014,DRD3
DB09016,SLC6A4
DB09016,HRH1
DB09016,HTR2A
DB09018,DRD2
DB09026,REN
DB09026,CYP3A4
DB09027,ABCB1
DB09027,ABCG2
DB09028,CHRNA4
DB09028,CHRNA7
DB09028,CHRNB2
DB09030,F2R
DB09031,ABCB1
DB09031,PLD1
DB09033,ITGA4
DB09033,ITGB7
DB09035,PDCD1
DB09036,IL6
DB09037,PDCD1
DB09039,UGCG
DB09039,CYP2D6
DB09039,CYP3A4
DB09043,GLP1R
DB09045,GLP1R
DB09046,LEPR
DB09047,TOP2A
DB09048,TACR1
DB09048,CYP2C9
DB09048,CYP2D6
DB09048,CYP3A4
DB09049,OPRM1
DB09049,CYP3A4
DB09049,CYP2D6
DB09051,GALNS
DB09052,CD19
DB09052,CD3D
DB09053,BTK
DB09053,CYP3A4
DB09053,CYP3A5
DB09053,CYP2D6
DB09054,CYP2C8
DB09054,CYP3A4
DB09054,CYP3A5
DB09054,ABCG2
DB09054,ABCB1
DB09054,SLCO1B1
DB09060,ABCC2
DB09063,ALK
DB09063,CYP3A4
DB09063,CYP2C9
DB09063,ABCB1
DB09065,CYP2D6
DB09065,CYP3A4
DB09065,CYP3A5
DB09065,ABCB1
DB09065,ABCG2
DB09068,SLC6A4
DB09068,HTR3A
DB09068,HTR7
DB09068,HTR1B
DB09068,HTR1A
DB09068,ADRB1
DB09068,CYP2D6
DB09068,CYP3A4
DB09068,CYP3A5
DB09068,CYP2C9
DB09068,CYP2A6
DB09068,CYP2C8
DB09070,ESR1
DB09071,MTNR1A
DB09071,MTNR1B
DB09072,ALDH5A1
DB09073,CDK4
DB09073,CDK6
DB09073,CYP3A4
DB09074,PARP1
DB09074,CYP3A4
DB09075,F10
DB09075,ABCB1
DB09076,CHRM1
DB09076,CHRM2
